"transcript_num","modAlt_rsq","lrtest_ChiSq","lrtest_Pr","UMI_cellID","lrtest_nlog10P","tLLR_maxCellType","flagged","file_idx"
275,0.0318224901082748,8.89345339573015,0.447167038558512,"c_1_2_1337",0.349530216525325,"e",FALSE,2
80,0.0632698239244678,5.22880031853285,0.813924400422965,"c_1_2_1349",0.0894159317249012,"e",FALSE,2
362,0.00717567928495305,2.60696048375416,0.97786720552062,"c_1_2_1350",0.00972011844897381,"e",FALSE,2
205,0.024528710939569,5.09108303213384,0.82629710650405,"c_1_2_1353",0.0828637680368809,"c",FALSE,2
457,0.0244416997450509,11.3086277925258,0.255145836269874,"c_1_2_1363",0.593211514534463,"e",FALSE,2
337,0.0367487031248574,12.6175998544974,0.180686426088981,"c_1_2_1371",0.743074472209844,"e",FALSE,2
616,0.0320882933477884,20.0904753290995,0.0173621843519721,"c_1_2_1372",1.7603956367442,"e",FALSE,2
712,0.0104595040942248,7.48638747630298,0.586614387121442,"c_1_2_1373",0.23164728985388,"e",FALSE,2
344,0.0399245025438535,14.0157139235698,0.121767350268213,"c_1_2_1374",0.914469144372957,"e",FALSE,2
531,0.0153789321643633,8.2296581165208,0.511178310394782,"c_1_2_1384",0.291427581836548,"e",FALSE,2
624,0.0379359612473718,24.1327396016179,0.00409631234436253,"c_1_2_1387",2.38760693575749,"e",FALSE,2
523,0.0319749442723631,16.9960920967567,0.0487772086902969,"c_1_2_1394",1.31178305611508,"e",FALSE,2
636,0.0188364232448663,12.0942322279764,0.20804893604407,"c_1_2_1395",0.681834500834123,"c",FALSE,2
664,0.0122359320546214,8.17477449839225,0.516633772968113,"c_1_2_1398",0.286817206884604,"e",FALSE,2
435,0.0214602166098144,9.43681841878561,0.397966885767332,"c_1_2_1406",0.400153063420855,"e",FALSE,2
1048,0.00825389353680897,8.68597650611218,0.466751547967777,"c_1_2_1418",0.330914233051624,"e",FALSE,2
257,0.0207200986938012,5.38100740320044,0.799911105119289,"c_1_2_1424",0.0969582738846494,"e",FALSE,2
934,0.0119860543826121,11.262607558318,0.258137190514503,"c_1_2_1432",0.58814942098241,"e",FALSE,2
836,0.0193823503017397,16.3627362782327,0.0596823681501013,"c_1_2_1445",1.22415395272512,"e",FALSE,2
491,0.00671469740569237,3.30803512469629,0.950821068869044,"c_1_2_1446",0.0219012034771047,"e",FALSE,2
436,0.0075563938116149,3.30709836644405,0.950865881398679,"c_1_2_1448",0.0218807355085558,"e",FALSE,2
981,0.0163680184427991,16.1898887357684,0.0630205535108519,"c_1_2_1450",1.20051778672767,"e",FALSE,2
495,0.0183293791533074,9.1572245550135,0.422889497793119,"c_1_2_1451",0.373773100161993,"e",FALSE,2
545,0.0113057666335291,6.19673863733101,0.720077806698635,"c_1_2_1455",0.142620574132353,"e",FALSE,2
525,0.0159478724100102,8.44011427346891,0.490472202209169,"c_1_2_1458",0.309385601473159,"e",FALSE,2
499,0.0264925719446788,13.3980621469871,0.145405958567182,"c_1_2_1459",0.83741779622922,"e",FALSE,2
77,0.159794600930647,13.4063848637157,0.145063309883901,"c_1_2_1462",0.838442417540792,"pDC",FALSE,2
835,0.0138944418286553,11.6832140725519,0.231762949914312,"c_1_2_1464",0.634955990002455,"e",FALSE,2
623,0.0383610882203751,24.3694239735942,0.00375392637939342,"c_1_2_1474",2.42551424885285,"e",FALSE,2
702,0.029761570775679,21.2098309244786,0.0117506307383699,"c_1_2_1475",1.9299388211504,"e",FALSE,2
641,0.0261934545768081,17.0138154002384,0.0485000674427482,"c_1_2_1490",1.31425765748035,"e",FALSE,2
497,0.0152550299552628,7.64017474208867,0.570774365403201,"c_1_2_1491",0.243535540136812,"e",FALSE,2
907,0.0213631585458792,19.586350936414,0.0206440175222404,"c_1_2_1504",1.68520578098122,"e",FALSE,2
613,0.0191530672128251,11.8547232693243,0.221623791090032,"c_1_2_1507",0.654383620367269,"e",FALSE,2
395,0.0603973310056191,24.6077833265908,0.00343710140989808,"c_1_2_1511",2.46380765403984,"e",FALSE,2
592,0.0232327057128235,13.916048837882,0.125343028060922,"c_1_2_1514",0.901899817739889,"e",FALSE,2
358,0.0117866263734012,4.24467688453944,0.89458303755198,"c_1_2_1521",0.048379340868722,"e",FALSE,2
1001,0.0159570530355193,16.1018233307991,0.0647854577703855,"c_1_2_1525",1.1885224681857,"e",FALSE,2
